age;gender;maritalStatus;employmentStatus;employmentSeniorityYears;annualIncome;incomeType;homeOwnership;dependents;creditLimit;isRevolving;interestRate;lti;dti;previousDefaultsCount;target_PD;default
47;Mujer;Divorciado;Funcionario;8;76535.54;Salario;Alquiler;0;21500.0;Si;0.1519;0.2809;0.1348;1;0.007828;No
49;Mujer;Divorciado;Funcionario;13;127323.82;Salario;Propia_Pagada;2;25000.0;Si;0.3062;0.1963;0.0942;0;0.000323;No
37;Hombre;Soltero;Funcionario;11;37198.46;Salario;Propia_Pagada;2;7000.0;No;0.0;0.1882;0.0903;2;0.004429;No
34;Mujer;Casado;Temporal;7;14566.4;Salario;Alquiler;2;3000.0;No;0.0;0.206;0.0989;0;0.055336;No
38;Mujer;Casado;Indefinido;5;14566.4;Salario;Propia_Hipoteca;2;4000.0;Si;0.1965;0.2746;0.1318;0;0.017136;No
37;Mujer;Soltero;Indefinido;9;42526.44;Salario;Cedida;1;16000.0;Si;0.1374;0.3762;0.1806;0;0.004246;No
28;Mujer;Soltero;Funcionario;10;32797.87;Salario;Propia_Pagada;0;5000.0;Si;0.2367;0.1524;0.0732;0;7.1e-05;No
29;Mujer;Soltero;Temporal;1;24060.72;Salario;Alquiler;0;6000.0;Si;0.2098;0.2494;0.1197;0;0.038925;No
55;Hombre;Divorciado;Indefinido;8;40521.2;Salario;Propia_Pagada;2;11000.0;Si;0.2795;0.2715;0.1303;0;0.00431;No
61;Hombre;Casado;Indefinido;9;21949.41;Salario;Alquiler;0;6000.0;Si;0.1715;0.2734;0.1312;0;0.00493;No
61;Mujer;Divorciado;Autonomo;22;19823.85;Autonomo;Alquiler;0;7500.0;Si;0.1788;0.3783;0.1816;0;0.008048;No
38;Mujer;Soltero;Indefinido;7;29666.34;Salario;Alquiler;2;9000.0;Si;0.18;0.3034;0.1456;1;0.057299;No
59;Mujer;Soltero;Indefinido;10;18131.92;Salario;Propia_Hipoteca;0;4000.0;No;0.0;0.2206;0.1059;2;0.479127;No
43;Hombre;Casado;Temporal;0;21170.89;Salario;Propia_Pagada;2;8000.0;Si;0.3231;0.3779;0.1814;0;0.153633;No
31;Mujer;Soltero;Autonomo;7;79120.2;Autonomo;Alquiler;2;17000.0;No;0.0;0.2149;0.1031;0;0.003246;No
38;Hombre;Casado;Autonomo;6;20273.16;Autonomo;Alquiler;3;9000.0;No;0.0;0.4439;0.2131;0;0.098745;No
50;Mujer;Casado;Indefinido;5;14566.4;Salario;Alquiler;0;5000.0;Si;0.1449;0.3433;0.1648;0;0.017209;No
53;Mujer;Casado;Autonomo;11;62858.6;Autonomo;Alquiler;2;19500.0;No;0.0;0.3102;0.1489;0;0.00202;No
60;Hombre;Viudo;Indefinido;19;34574.34;Salario;Propia_Pagada;0;6500.0;No;0.0;0.188;0.0902;0;0.000297;No
49;Hombre;Casado;Indefinido;3;38110.07;Salario;Propia_Hipoteca;2;18500.0;Si;0.1576;0.4854;0.233;1;0.042328;No
29;Mujer;Casado;Autonomo;11;30778.66;Autonomo;Propia_Hipoteca;0;4000.0;Si;0.2393;0.13;0.0624;0;0.000769;No
38;Mujer;Casado;Temporal;0;38482.21;Salario;Alquiler;1;5000.0;Si;0.1533;0.1299;0.0624;0;0.027565;No
54;Mujer;Viudo;Funcionario;23;19897.25;Salario;Alquiler;1;2500.0;No;0.0;0.1256;0.0603;0;0.001014;No
25;Mujer;Soltero;Autonomo;7;60745.88;Autonomo;Propia_Pagada;0;25000.0;No;0.0;0.4116;0.1975;0;0.001459;No
34;Mujer;Casado;Temporal;1;20200.28;Salario;Propia_Pagada;1;5000.0;No;0.0;0.2475;0.1188;0;0.037599;No
50;Hombre;Casado;Indefinido;20;19093.72;Salario;Alquiler;1;8500.0;Si;0.1293;0.4452;0.2137;0;0.00755;No
38;Hombre;Casado;Indefinido;10;86572.02;Salario;Propia_Hipoteca;0;18000.0;Si;0.1839;0.2079;0.0998;0;0.000755;No
48;Hombre;Casado;Indefinido;9;15373.26;Salario;Propia_Hipoteca;1;5000.0;Si;0.2245;0.3252;0.1561;0;0.008368;No
50;Mujer;Casado;Indefinido;11;41930.07;Salario;Propia_Hipoteca;2;9500.0;No;0.0;0.2266;0.1088;0;0.000242;No
21;Mujer;Soltero;Inactivo;0;8534.12;Pension;Alquiler;0;1500.0;Si;0.0979;0.1758;0.0844;0;0.456975;No
60;Mujer;Divorciado;Indefinido;13;35029.64;Salario;Propia_Hipoteca;0;14000.0;No;0.0;0.3997;0.1918;0;0.000968;No
50;Mujer;Viudo;Funcionario;11;64043.15;Salario;Alquiler;2;25000.0;No;0.0;0.3904;0.1874;0;0.0003;No
18;Mujer;Soltero;Temporal;0;34499.4;Salario;Propia_Pagada;0;16000.0;Si;0.1763;0.4638;0.2226;0;0.015082;No
35;Hombre;Soltero;Funcionario;17;37811.56;Salario;Alquiler;3;12000.0;Si;0.1878;0.3174;0.1523;2;0.023598;No
28;Mujer;Soltero;Temporal;0;94114.17;Salario;Alquiler;0;25000.0;No;0.0;0.2656;0.1275;0;0.024789;No
33;Mujer;Casado;Temporal;2;25678.28;Salario;Alquiler;0;10500.0;No;0.0;0.4089;0.1963;0;0.08175;No
35;Hombre;Soltero;Temporal;0;22182.22;Salario;Alquiler;3;3000.0;Si;0.2249;0.1352;0.0649;4;0.999445;Si
41;Hombre;Divorciado;Indefinido;23;39316.33;Salario;Propia_Pagada;1;5000.0;Si;0.3663;0.1272;0.061;0;0.003921;No
51;Hombre;Casado;Autonomo;3;165445.26;Autonomo;Alquiler;0;25000.0;No;0.0;0.1511;0.0725;0;0.000724;No
53;Mujer;Casado;Indefinido;9;50719.1;Salario;Propia_Pagada;2;23000.0;Si;0.2555;0.4535;0.2177;0;0.001851;No
41;Hombre;Divorciado;Indefinido;17;48066.42;Salario;Propia_Pagada;1;13000.0;Si;0.1354;0.2705;0.1298;0;7.5e-05;No
19;Hombre;Soltero;Temporal;0;35677.91;Salario;Propia_Pagada;0;10000.0;Si;0.1525;0.2803;0.1345;0;0.065725;No
43;Hombre;Casado;Indefinido;8;25215.44;Salario;Cedida;2;12000.0;Si;0.13;0.4759;0.2284;0;0.013463;No
36;Mujer;Casado;Desempleado;1;17548.34;Ayudas;Propia_Pagada;2;6500.0;No;0.0;0.3704;0.1778;0;0.407036;No
20;Mujer;Soltero;Inactivo;0;23586.34;Pension;Propia_Hipoteca;0;8500.0;Si;0.199;0.3604;0.173;0;0.70856;Si
25;Hombre;Soltero;Desempleado;3;16355.32;Ayudas;Propia_Hipoteca;0;7000.0;Si;0.3418;0.428;0.2054;0;0.98264;Si
46;Hombre;Casado;Indefinido;12;48371.52;Salario;Alquiler;0;11500.0;Si;0.2665;0.2377;0.1141;0;0.001518;No
28;Mujer;Casado;Indefinido;10;50063.0;Salario;Propia_Hipoteca;0;25000.0;Si;0.0901;0.4994;0.2397;1;0.013399;No
27;Mujer;Soltero;Desempleado;1;19822.97;Ayudas;Alquiler;0;3000.0;Si;0.166;0.1513;0.0726;0;0.606128;Si
48;Hombre;Casado;Indefinido;6;31608.44;Salario;Propia_Pagada;2;6000.0;Si;0.2054;0.1898;0.0911;0;0.000605;No
22;Mujer;Soltero;Inactivo;0;13810.67;Pension;Propia_Pagada;0;4500.0;Si;0.1357;0.3258;0.1564;0;0.08934;No
25;Mujer;Soltero;Inactivo;1;8171.62;Pension;Alquiler;0;3500.0;Si;0.1206;0.4283;0.2056;0;0.25231;No
59;Mujer;Divorciado;Funcionario;7;40181.89;Salario;Propia_Hipoteca;0;16000.0;Si;0.2359;0.3982;0.1911;0;0.000581;No
22;Mujer;Soltero;Indefinido;4;97976.74;Salario;Propia_Hipoteca;0;25000.0;Si;0.3794;0.2552;0.1225;0;0.119185;No
43;Mujer;Casado;Indefinido;4;17595.26;Salario;Propia_Hipoteca;2;4000.0;No;0.0;0.2273;0.1091;0;0.006914;No
31;Mujer;Divorciado;Funcionario;3;39381.09;Salario;Alquiler;2;11000.0;No;0.0;0.2793;0.1341;0;0.001015;No
46;Hombre;Casado;Indefinido;3;14566.4;Salario;Alquiler;2;7500.0;No;0.0;0.5149;0.2471;1;0.759435;Si
46;Hombre;Divorciado;Indefinido;8;22542.42;Salario;Propia_Hipoteca;0;6500.0;Si;0.2943;0.2883;0.1384;0;0.093799;No
20;Mujer;Soltero;Temporal;1;14566.4;Salario;Propia_Hipoteca;0;7000.0;No;0.0;0.4806;0.2307;0;0.330225;No
29;Mujer;Soltero;Desempleado;0;18733.0;Ayudas;Alquiler;0;2500.0;Si;0.177;0.1335;0.0641;0;0.838431;Si
42;Hombre;Casado;Autonomo;12;17408.73;Autonomo;Propia_Hipoteca;1;6000.0;No;0.0;0.3447;0.1654;0;0.009726;No
37;Hombre;Casado;Temporal;8;27458.26;Salario;Propia_Pagada;1;6000.0;Si;0.1574;0.2185;0.1049;0;0.001221;No
48;Hombre;Soltero;Indefinido;22;57204.97;Salario;Propia_Pagada;1;13000.0;Si;0.2585;0.2273;0.1091;2;0.00578;No
40;Hombre;Casado;Temporal;0;34427.57;Salario;Propia_Hipoteca;2;3500.0;No;0.0;0.1017;0.0488;0;0.00623;No
23;Hombre;Soltero;Inactivo;0;12276.7;Pension;Propia_Hipoteca;0;4500.0;Si;0.287;0.3665;0.1759;0;0.792556;Si
51;Mujer;Soltero;Indefinido;3;78830.13;Salario;Propia_Pagada;3;25000.0;Si;0.1761;0.3171;0.1522;0;0.000578;No
25;Hombre;Soltero;Temporal;1;70975.43;Salario;Alquiler;0;25000.0;Si;0.1113;0.3522;0.1691;4;0.98114;Si
39;Hombre;Divorciado;Funcionario;1;78719.5;Salario;Alquiler;1;25000.0;No;0.0;0.3176;0.1524;0;0.001704;No
24;Hombre;Soltero;Autonomo;6;16084.78;Autonomo;Propia_Hipoteca;0;7000.0;No;0.0;0.4352;0.2089;0;0.066932;No
36;Hombre;Casado;Autonomo;1;14566.4;Autonomo;Propia_Hipoteca;1;7000.0;Si;0.1456;0.4806;0.2307;0;0.04951;No
35;Mujer;Casado;Autonomo;8;45220.59;Autonomo;Alquiler;1;21000.0;Si;0.157;0.4644;0.2229;0;0.008589;No
30;Hombre;Casado;Indefinido;12;14566.4;Salario;Propia_Hipoteca;0;6500.0;Si;0.2188;0.4462;0.2142;1;0.154929;No
42;Hombre;Soltero;Indefinido;2;24910.88;Salario;Propia_Hipoteca;2;5000.0;Si;0.1825;0.2007;0.0963;0;0.021076;No
36;Hombre;Casado;Funcionario;0;49881.93;Salario;Alquiler;1;23500.0;Si;0.2462;0.4711;0.2261;0;0.004399;No
45;Hombre;Soltero;Funcionario;1;27349.55;Salario;Alquiler;1;6000.0;Si;0.1845;0.2194;0.1053;1;0.013621;No
43;Hombre;Divorciado;Funcionario;25;23752.79;Salario;Alquiler;2;3500.0;Si;0.2557;0.1474;0.0707;0;0.001129;No
29;Hombre;Soltero;Desempleado;0;17564.58;Ayudas;Alquiler;0;6000.0;No;0.0;0.3416;0.164;0;0.829424;Si
37;Mujer;Soltero;Temporal;0;34633.94;Salario;Alquiler;1;13500.0;Si;0.2439;0.3898;0.1871;0;0.023753;No
40;Mujer;Soltero;Temporal;3;25903.37;Salario;Propia_Hipoteca;2;5000.0;Si;0.1589;0.193;0.0927;0;0.036253;No
38;Mujer;Soltero;Funcionario;7;73193.49;Salario;Propia_Hipoteca;0;25000.0;No;0.0;0.3416;0.1639;1;0.011886;No
43;Hombre;Casado;Temporal;0;14566.4;Salario;Propia_Hipoteca;3;7000.0;Si;0.336;0.4806;0.2307;3;0.99989;Si
41;Mujer;Casado;Autonomo;11;25752.06;Autonomo;Propia_Hipoteca;0;8000.0;Si;0.1201;0.3107;0.1491;0;0.010061;No
46;Hombre;Soltero;Funcionario;2;34406.52;Salario;Alquiler;2;5000.0;No;0.0;0.1453;0.0698;0;0.000501;No
55;Hombre;Viudo;Funcionario;8;26439.96;Salario;Propia_Hipoteca;2;9000.0;Si;0.207;0.3404;0.1634;0;0.006963;No
57;Hombre;Casado;Indefinido;27;58595.59;Salario;Propia_Hipoteca;0;25000.0;No;0.0;0.4267;0.2048;0;0.000417;No
44;Mujer;Soltero;Indefinido;1;99511.04;Salario;Alquiler;1;25000.0;Si;0.3161;0.2512;0.1206;0;0.040673;No
53;Mujer;Casado;Indefinido;11;35485.56;Salario;Propia_Hipoteca;0;15000.0;Si;0.3412;0.4227;0.2029;0;0.006398;No
47;Mujer;Casado;Temporal;2;33037.84;Salario;Alquiler;1;10500.0;Si;0.2066;0.3178;0.1526;0;0.025714;No
26;Mujer;Casado;Indefinido;8;57711.1;Salario;Alquiler;0;25000.0;No;0.0;0.4332;0.2079;0;0.003458;No
26;Mujer;Casado;Temporal;0;14566.4;Salario;Propia_Hipoteca;0;2500.0;Si;0.0948;0.1716;0.0824;0;0.095502;No
52;Hombre;Casado;Temporal;0;14566.4;Salario;Alquiler;0;4000.0;Si;0.2537;0.2746;0.1318;0;0.457697;No
38;Mujer;Casado;Indefinido;13;70066.04;Salario;Propia_Hipoteca;2;25000.0;No;0.0;0.3568;0.1713;0;0.000572;No
30;Hombre;Soltero;Temporal;4;20426.85;Salario;Propia_Hipoteca;0;5000.0;Si;0.1562;0.2448;0.1175;0;0.029534;No
18;Mujer;Soltero;Indefinido;0;19528.47;Salario;Cedida;0;8500.0;Si;0.2299;0.4353;0.2089;0;0.200583;No
32;Hombre;Soltero;Indefinido;2;21135.6;Salario;Propia_Hipoteca;2;3000.0;Si;0.1763;0.1419;0.0681;0;0.005216;No
49;Mujer;Casado;Funcionario;21;69305.13;Salario;Alquiler;0;14500.0;No;0.0;0.2092;0.1004;0;7.5e-05;No
40;Mujer;Casado;Indefinido;10;31279.58;Salario;Propia_Hipoteca;2;3500.0;Si;0.1899;0.1119;0.0537;0;0.001743;No
30;Mujer;Soltero;Indefinido;4;43378.11;Salario;Alquiler;1;15000.0;Si;0.2878;0.3458;0.166;0;0.017517;No
19;Mujer;Soltero;Temporal;1;14566.4;Salario;Propia_Hipoteca;0;2500.0;Si;0.2418;0.1716;0.0824;0;0.243568;No
36;Mujer;Casado;Autonomo;11;126441.53;Autonomo;Propia_Pagada;3;25000.0;No;0.0;0.1977;0.0949;0;0.000143;No
49;Hombre;Casado;Indefinido;5;24417.06;Salario;Alquiler;1;6000.0;No;0.0;0.2457;0.118;0;0.006712;No
47;Hombre;Casado;Temporal;2;33641.57;Salario;Propia_Hipoteca;2;14000.0;Si;0.28;0.4162;0.1998;0;0.055511;No
39;Hombre;Casado;Indefinido;5;19413.73;Salario;Propia_Hipoteca;1;4000.0;No;0.0;0.206;0.0989;1;0.03041;No
57;Hombre;Casado;Indefinido;14;49116.4;Salario;Alquiler;0;9500.0;Si;0.2253;0.1934;0.0928;0;0.00026;No
26;Hombre;Casado;Temporal;0;18730.01;Salario;Propia_Hipoteca;0;8000.0;No;0.0;0.4271;0.205;1;0.837686;Si
45;Mujer;Casado;Temporal;0;43172.79;Salario;Propia_Hipoteca;3;16000.0;Si;0.159;0.3706;0.1779;1;0.304964;No
35;Hombre;Soltero;Temporal;2;30717.21;Salario;Propia_Hipoteca;2;6000.0;Si;0.2949;0.1953;0.0938;0;0.126413;No
69;Mujer;Soltero;Autonomo;4;17610.2;Autonomo;Propia_Hipoteca;0;3000.0;No;0.0;0.1704;0.0818;0;0.006852;No
20;Mujer;Soltero;Inactivo;0;10186.9;Pension;Propia_Pagada;0;5000.0;Si;0.2373;0.4908;0.2356;0;0.356749;No
37;Mujer;Casado;Temporal;3;14566.4;Salario;Propia_Hipoteca;2;6000.0;No;0.0;0.4119;0.1977;0;0.117306;No
21;Hombre;Soltero;Indefinido;3;39707.79;Salario;Propia_Hipoteca;0;12000.0;No;0.0;0.3022;0.1451;0;0.013067;No
52;Mujer;Casado;Funcionario;5;24143.75;Salario;Propia_Hipoteca;0;6000.0;No;0.0;0.2485;0.1193;0;0.002322;No
70;Mujer;Soltero;Indefinido;17;70552.02;Salario;Propia_Hipoteca;0;25000.0;Si;0.1382;0.3543;0.1701;1;0.002403;No
69;Mujer;Casado;Indefinido;1;27261.15;Salario;Propia_Hipoteca;0;3000.0;Si;0.1744;0.11;0.0528;2;0.214965;No
52;Hombre;Casado;Indefinido;1;23774.44;Salario;Propia_Pagada;1;4500.0;Si;0.2009;0.1893;0.0909;0;0.004967;No
56;Hombre;Casado;Indefinido;21;31396.54;Salario;Propia_Pagada;0;10500.0;No;0.0;0.3344;0.1605;0;0.000147;No
23;Mujer;Soltero;Inactivo;0;15094.61;Pension;Propia_Hipoteca;0;6000.0;Si;0.3113;0.3975;0.1908;0;0.963844;Si
42;Hombre;Casado;Funcionario;24;85693.2;Salario;Propia_Pagada;1;19500.0;Si;0.206;0.2276;0.1092;0;1.1e-05;No
40;Hombre;Casado;Autonomo;7;42885.68;Autonomo;Propia_Hipoteca;2;15500.0;No;0.0;0.3614;0.1735;0;0.010232;No
40;Mujer;Divorciado;Indefinido;11;32546.02;Salario;Propia_Hipoteca;2;12000.0;Si;0.1894;0.3687;0.177;1;0.022726;No
43;Hombre;Soltero;Indefinido;8;14566.4;Salario;Propia_Hipoteca;1;3500.0;No;0.0;0.2403;0.1153;0;0.004789;No
36;Mujer;Viudo;Indefinido;17;21666.6;Salario;Propia_Hipoteca;2;8500.0;Si;0.1409;0.3923;0.1883;0;0.00796;No
22;Hombre;Divorciado;Indefinido;1;22399.17;Salario;Propia_Pagada;0;4000.0;Si;0.13;0.1786;0.0857;0;0.014334;No
38;Mujer;Casado;Temporal;0;18096.29;Salario;Propia_Hipoteca;1;6500.0;No;0.0;0.3592;0.1724;0;0.315886;No
46;Hombre;Casado;Autonomo;14;70720.39;Autonomo;Propia_Hipoteca;3;25000.0;Si;0.1534;0.3535;0.1697;4;0.933823;Si
51;Hombre;Casado;Autonomo;2;54018.03;Autonomo;Alquiler;3;25000.0;Si;0.2022;0.4628;0.2221;0;0.007372;No
42;Hombre;Divorciado;Indefinido;0;39832.6;Salario;Propia_Hipoteca;1;15500.0;No;0.0;0.3891;0.1868;0;0.008218;No
26;Hombre;Soltero;Inactivo;1;11667.74;Pension;Propia_Hipoteca;0;3000.0;Si;0.2807;0.2571;0.1234;3;0.998145;Si
26;Mujer;Soltero;Autonomo;8;19262.8;Autonomo;Propia_Pagada;0;5000.0;Si;0.165;0.2596;0.1246;0;0.006947;No
46;Hombre;Divorciado;Temporal;0;38996.03;Salario;Alquiler;2;14000.0;Si;0.1671;0.359;0.1723;0;0.033733;No
42;Hombre;Casado;Temporal;2;22676.75;Salario;Propia_Pagada;1;7500.0;Si;0.1299;0.3307;0.1588;0;0.036137;No
40;Mujer;Viudo;Indefinido;1;21404.59;Salario;Alquiler;1;4000.0;Si;0.1903;0.1869;0.0897;0;0.018344;No
33;Hombre;Soltero;Indefinido;12;28609.97;Salario;Alquiler;2;3000.0;No;0.0;0.1049;0.0503;0;0.000721;No
37;Mujer;Divorciado;Indefinido;19;57582.66;Salario;Alquiler;3;20500.0;Si;0.2781;0.356;0.1709;0;0.009608;No
53;Hombre;Casado;Autonomo;9;41576.45;Autonomo;Propia_Pagada;0;5000.0;Si;0.216;0.1203;0.0577;0;0.000654;No
48;Mujer;Soltero;Indefinido;15;31801.62;Salario;Propia_Hipoteca;2;9500.0;Si;0.1935;0.2987;0.1434;0;0.000669;No
64;Hombre;Divorciado;Indefinido;4;33643.56;Salario;Alquiler;0;4000.0;No;0.0;0.1189;0.0571;0;0.000895;No
47;Hombre;Casado;Indefinido;26;16103.84;Salario;Propia_Hipoteca;0;5000.0;No;0.0;0.3105;0.149;2;0.240243;No
44;Hombre;Casado;Indefinido;26;78238.29;Salario;Propia_Hipoteca;0;25000.0;No;0.0;0.3195;0.1534;2;0.017993;No
44;Mujer;Casado;Funcionario;10;34089.63;Salario;Alquiler;2;8500.0;Si;0.1474;0.2493;0.1197;0;0.000953;No
40;Hombre;Divorciado;Autonomo;7;108329.58;Autonomo;Alquiler;0;25000.0;Si;0.3289;0.2308;0.1108;3;0.946035;Si
39;Mujer;Divorciado;Temporal;2;17616.25;Salario;Alquiler;1;5000.0;Si;0.1811;0.2838;0.1362;0;0.228757;No
47;Hombre;Casado;Indefinido;9;15592.16;Salario;Propia_Hipoteca;2;5000.0;Si;0.1502;0.3207;0.1539;0;0.018637;No
27;Mujer;Soltero;Temporal;0;46332.22;Salario;Cedida;0;9500.0;No;0.0;0.205;0.0984;0;0.014183;No
35;Mujer;Casado;Temporal;2;37063.87;Salario;Propia_Hipoteca;1;5000.0;No;0.0;0.1349;0.0648;0;0.008582;No
41;Mujer;Casado;Indefinido;17;65662.01;Salario;Propia_Pagada;1;15500.0;No;0.0;0.2361;0.1133;0;5.9e-05;No
45;Mujer;Soltero;Indefinido;3;40777.51;Salario;Propia_Pagada;2;20500.0;No;0.0;0.5027;0.2413;0;0.001614;No
35;Hombre;Soltero;Indefinido;10;49150.57;Salario;Alquiler;1;19000.0;Si;0.232;0.3866;0.1856;0;0.004206;No
36;Hombre;Soltero;Temporal;1;22451.85;Salario;Propia_Pagada;0;7000.0;Si;0.3373;0.3118;0.1497;0;0.63621;Si
32;Mujer;Casado;Temporal;4;25602.17;Salario;Alquiler;0;9500.0;Si;0.1498;0.3711;0.1781;0;0.085828;No
46;Mujer;Soltero;Indefinido;28;27733.02;Salario;Propia_Hipoteca;2;12000.0;No;0.0;0.4327;0.2077;0;0.001834;No
54;Mujer;Casado;Indefinido;5;40524.08;Salario;Propia_Hipoteca;0;17500.0;Si;0.1459;0.4318;0.2073;0;0.001747;No
29;Mujer;Soltero;Temporal;4;24447.65;Salario;Propia_Hipoteca;0;7000.0;Si;0.15;0.2863;0.1374;0;0.077647;No
27;Hombre;Casado;Temporal;1;42339.87;Salario;Propia_Pagada;0;16000.0;No;0.0;0.3779;0.1814;0;0.006971;No
37;Mujer;Casado;Funcionario;19;41661.46;Salario;Alquiler;0;14500.0;No;0.0;0.348;0.1671;0;0.000323;No
51;Mujer;Casado;Autonomo;17;67248.28;Autonomo;Propia_Pagada;1;25000.0;No;0.0;0.3718;0.1784;0;0.000335;No
23;Mujer;Soltero;Indefinido;1;48438.71;Salario;Alquiler;0;23500.0;Si;0.1376;0.4851;0.2329;0;0.012585;No
45;Hombre;Casado;Indefinido;6;30367.39;Salario;Cedida;2;8500.0;Si;0.1743;0.2799;0.1344;1;0.032362;No
23;Hombre;Soltero;Temporal;0;23315.44;Salario;Cedida;0;11000.0;No;0.0;0.4718;0.2265;0;0.233257;No
40;Hombre;Divorciado;Indefinido;8;14566.4;Salario;Propia_Hipoteca;1;3500.0;No;0.0;0.2403;0.1153;0;0.007312;No
35;Hombre;Soltero;Temporal;1;36671.57;Salario;Propia_Hipoteca;1;14000.0;No;0.0;0.3818;0.1832;0;0.00729;No
18;Mujer;Soltero;Desempleado;0;23228.42;Ayudas;Cedida;0;9500.0;Si;0.1937;0.409;0.1963;1;0.995135;Si
25;Mujer;Casado;Temporal;0;14566.4;Salario;Alquiler;0;5500.0;Si;0.1449;0.3776;0.1812;0;0.321676;No
44;Hombre;Casado;Indefinido;16;46804.53;Salario;Propia_Hipoteca;2;8500.0;Si;0.1301;0.1816;0.0872;0;0.000418;No
28;Mujer;Soltero;Temporal;1;23541.96;Salario;Propia_Hipoteca;0;3500.0;No;0.0;0.1487;0.0714;0;0.064473;No
49;Hombre;Casado;Temporal;10;35145.15;Salario;Alquiler;2;4000.0;No;0.0;0.1138;0.0546;0;0.00462;No
31;Mujer;Casado;Temporal;0;26006.48;Salario;Alquiler;1;4500.0;No;0.0;0.173;0.0831;0;0.113887;No
20;Hombre;Soltero;Desempleado;0;8828.96;Ayudas;Propia_Hipoteca;0;4000.0;No;0.0;0.4531;0.2175;3;0.99996;Si
37;Mujer;Divorciado;Indefinido;8;62088.39;Salario;Alquiler;0;25000.0;No;0.0;0.4027;0.1933;1;0.01582;No
24;Mujer;Casado;Inactivo;0;25564.61;Pension;Propia_Hipoteca;0;6500.0;Si;0.1905;0.2543;0.122;0;0.456641;No
41;Hombre;Divorciado;Desempleado;1;18510.18;Ayudas;Alquiler;1;5500.0;No;0.0;0.2971;0.1426;2;0.995348;Si
46;Hombre;Divorciado;Indefinido;3;27698.28;Salario;Propia_Hipoteca;0;4500.0;No;0.0;0.1625;0.078;0;0.001821;No
36;Hombre;Divorciado;Indefinido;13;38405.15;Salario;Propia_Hipoteca;0;4500.0;No;0.0;0.1172;0.0562;0;0.000532;No
64;Hombre;Casado;Indefinido;0;14566.4;Salario;Propia_Hipoteca;0;3000.0;Si;0.1477;0.206;0.0989;0;0.015936;No
40;Mujer;Divorciado;Indefinido;16;15811.92;Salario;Propia_Pagada;2;6500.0;Si;0.2231;0.4111;0.1973;0;0.001767;No
18;Mujer;Soltero;Indefinido;0;52088.02;Salario;Propia_Hipoteca;0;17500.0;No;0.0;0.336;0.1613;1;0.206768;No
28;Mujer;Soltero;Autonomo;10;26414.3;Autonomo;Alquiler;0;10500.0;No;0.0;0.3975;0.1908;0;0.057454;No
47;Hombre;Casado;Indefinido;1;33450.16;Salario;Propia_Pagada;2;13500.0;Si;0.1304;0.4036;0.1937;0;0.001434;No
39;Hombre;Casado;Indefinido;9;21412.64;Salario;Propia_Hipoteca;2;7500.0;No;0.0;0.3503;0.1681;0;0.014382;No
43;Mujer;Casado;Funcionario;7;90870.19;Salario;Propia_Pagada;2;25000.0;Si;0.2185;0.2751;0.1321;0;4.4e-05;No
35;Mujer;Soltero;Indefinido;5;14566.4;Salario;Alquiler;1;3500.0;No;0.0;0.2403;0.1153;0;0.015985;No
50;Mujer;Divorciado;Funcionario;4;32158.74;Salario;Propia_Hipoteca;2;13500.0;No;0.0;0.4198;0.2015;0;0.00087;No
39;Hombre;Casado;Indefinido;8;50576.02;Salario;Alquiler;2;18500.0;No;0.0;0.3658;0.1756;0;0.00329;No
54;Hombre;Divorciado;Indefinido;8;14566.4;Salario;Alquiler;1;5500.0;No;0.0;0.3776;0.1812;0;0.013107;No
53;Hombre;Soltero;Autonomo;12;50983.2;Autonomo;Cedida;0;25000.0;Si;0.2771;0.4904;0.2354;0;0.005231;No
32;Mujer;Soltero;Temporal;2;90919.16;Salario;Alquiler;2;25000.0;No;0.0;0.275;0.132;0;0.025269;No
60;Mujer;Casado;Funcionario;0;62155.49;Salario;Propia_Hipoteca;0;25000.0;Si;0.4007;0.4022;0.1931;0;0.263313;No
45;Hombre;Casado;Autonomo;9;19218.71;Autonomo;Alquiler;3;5500.0;No;0.0;0.2862;0.1374;0;0.069945;No
42;Hombre;Casado;Funcionario;19;37506.17;Salario;Propia_Hipoteca;2;4000.0;Si;0.1757;0.1066;0.0512;0;0.000209;No
25;Hombre;Soltero;Indefinido;7;60485.05;Salario;Alquiler;0;25000.0;Si;0.1833;0.4133;0.1984;0;0.002673;No
49;Mujer;Casado;Indefinido;1;43949.05;Salario;Propia_Pagada;2;12000.0;No;0.0;0.273;0.1311;1;0.016363;No
63;Hombre;Soltero;Autonomo;8;14566.4;Autonomo;Alquiler;0;2500.0;Si;0.2571;0.1716;0.0824;2;0.72448;Si
26;Hombre;Casado;Funcionario;8;67037.04;Salario;Alquiler;0;18500.0;Si;0.2281;0.276;0.1325;0;0.000703;No
20;Mujer;Soltero;Inactivo;0;13199.5;Pension;Alquiler;0;2500.0;No;0.0;0.1894;0.0909;0;0.478569;No
40;Hombre;Casado;Indefinido;2;23347.46;Salario;Alquiler;1;10000.0;No;0.0;0.4283;0.2056;0;0.015855;No
54;Hombre;Casado;Indefinido;13;26064.91;Salario;Propia_Hipoteca;2;3000.0;Si;0.1822;0.1151;0.0552;0;0.003116;No
45;Hombre;Soltero;Funcionario;5;69404.31;Salario;Propia_Hipoteca;3;15500.0;Si;0.2491;0.2233;0.1072;0;0.0005;No
